itm_no_item|NEPLATNÝ PŘEDMĚT
itm_no_item_pl|NEPLATNÝ PŘEDMĚT
itm_tutorial_spear|Oštěp
itm_tutorial_spear_pl|Oštěp
itm_tutorial_club|Palice
itm_tutorial_club_pl|Palice
itm_tutorial_battle_axe|Bojová sekera
itm_tutorial_battle_axe_pl|Bojová sekera
itm_tutorial_arrows|Šípy
itm_tutorial_arrows_pl|Šípy
itm_tutorial_bolts|Šipky
itm_tutorial_bolts_pl|Šipky
itm_tutorial_short_bow|Krátký luk
itm_tutorial_short_bow_pl|Krátký luk
itm_tutorial_crossbow|Kuše
itm_tutorial_crossbow_pl|Kuše
itm_tutorial_throwing_daggers|Vrhací nože
itm_tutorial_throwing_daggers_pl|Vrhací nože
itm_tutorial_saddle_horse|Jezdecký kůň
itm_tutorial_saddle_horse_pl|Jezdecký kůň
; itm_tutorial_shield|Kite Shield
; itm_tutorial_shield_pl|Kite Shield
itm_tutorial_staff_no_attack|Hůl
itm_tutorial_staff_no_attack_pl|Hůl
itm_tutorial_staff|Hůl
itm_tutorial_staff_pl|Hůl
itm_tutorial_sword|Meč
itm_tutorial_sword_pl|Meč
itm_tutorial_axe|Sekera
itm_tutorial_axe_pl|Sekera
itm_tutorial_dagger|Nůž
itm_tutorial_dagger_pl|Nůž
itm_horse_meat|Koňské maso
itm_horse_meat_pl|Koňské maso
itm_practice_lance|Turnajové kopí
itm_practice_lance_pl|Turnajové kopí
itm_practice_axe|Tupá turnajová sekera
itm_practice_axe_pl|Tupá turnajová sekera
itm_practice_dagger|Tupý turnajový palcát
itm_practice_dagger_pl|Tupý turnajový palcát
itm_practice_staff|Tupý turnajový meč
itm_practice_staff_pl|Tupý turnajový meč
itm_practice_sword|Tupý turnajový meč
itm_practice_sword_pl|Tupý turnajový meč
itm_practice_sword_heavy|Tupý turnajový palcát
itm_practice_sword_heavy_pl|Tupý turnajový palcát
itm_practice_arrows|Tupý turnajový meč
itm_practice_arrows_pl|Tupý turnajový meč
itm_practice_arrows_10_amount|Tupý turnajový meč
itm_practice_arrows_10_amount_pl|Tupý turnajový meč
itm_practice_arrows_100_amount|Tupý turnajový meč
itm_practice_arrows_100_amount_pl|Tupý turnajový meč
itm_practice_bolts|Tupý turnajový meč
; itm_practice_bolts_pl|Blunt Tourney Sword
itm_practice_bolts_9_amount|Tupý turnajový palcát
itm_practice_bolts_9_amount_pl|Tupý turnajový palcát
itm_practice_bow|Turnajové kopí
itm_practice_bow_pl|Turnajové kopí
itm_practice_crossbow|Turnajové kopí
itm_practice_crossbow_pl|Turnajové kopí
itm_practice_javelin|Turnajové kopí
itm_practice_javelin_pl|Turnajové kopí
itm_practice_javelin_melee|Turnajové kopí
; itm_practice_javelin_melee_pl|Tourney Lance
itm_practice_throwing_daggers|Tupý turnajový palcát
itm_practice_throwing_daggers_pl|Tupý turnajový palcát
itm_practice_throwing_daggers_100_amount|Tupý turnajový palcát
itm_practice_throwing_daggers_100_amount_pl|Tupý turnajový palcát
itm_practice_boots|Cvičné boty
itm_practice_boots_pl|Cvičné boty
itm_practice_horse|Cvičný kůň
itm_practice_horse_pl|Cvičný kůň
itm_practice_shield|Cvičný štít
itm_practice_shield_pl|Cvičný štít
; itm_book_tactics|A Compendium on the Blackfyre Rebellions
; itm_book_tactics_pl|A Compendium on the Blackfyre Rebellions
itm_book_persuasion|Podmanění Dorne
itm_book_persuasion_pl|Podmanění Dorne
itm_book_leadership|Život Aegona dobyvatle
itm_book_leadership_pl|Život Aegona dobyvatle
itm_book_intelligence|Esej o logice od velmistra Gerardyse
itm_book_intelligence_pl|Esej o logice od velmistra Gerardyse
itm_book_trade|Historie Železné banky Braavosu
itm_book_trade_pl|Historie Železné banky Braavosu
itm_book_weapon_mastery|Umění boje s meči
; itm_book_weapon_mastery_pl|On the Art of Fighting with Swords
; itm_book_engineering|The War of Volantene Aggression
; itm_book_engineering_pl|The War of Volantene Aggression
itm_book_necronomicon|Velká kniha magie
itm_book_necronomicon_pl|Velká kniha magie
itm_book_bible|Sedmicípá hvězda
itm_book_bible_pl|Sedmicípá hvězda
itm_book_prisoner_management|Deník Gralmaq mo Eraze
itm_book_prisoner_management_pl|Deník Gralmaq mo Eraze
itm_book_spotting_reference|Divy vytvořené člověkem
itm_book_spotting_reference_pl|Divy vytvořené člověkem
itm_book_first_aid_reference|Krátké pojednání o jarní nemoci
