trp_multiplayer_profile_troop_male|multiplayer profile troop male
trp_multiplayer_profile_troop_male_pl|multiplayer profile troop male
trp_multiplayer_profile_troop_female|multiplayer profile troop female
trp_multiplayer_profile_troop_female_pl|multiplayer profile troop female
trp_temp_troop|Temp Troop
trp_temp_troop_pl|Temp Troop
trp_find_item_cheat|find item cheat
trp_find_item_cheat_pl|find item cheat
trp_random_town_sequence|Random Town Sequence
trp_random_town_sequence_pl|Random Town Sequence
trp_tournament_participants|Partecipanti al torneo
trp_tournament_participants_pl|Partecipanti al torneo
trp_tutorial_maceman|Mazziere
trp_tutorial_maceman_pl|Mazzieri
trp_tutorial_archer|Arciere
trp_tutorial_archer_pl|Arcieri
trp_tutorial_swordsman|Spadaccino
trp_tutorial_swordsman_pl|Spadaccini
trp_novice_fighter|Combattente Novizio
trp_novice_fighter_pl|Combattenti Novizi
trp_regular_fighter|Combattente Regolare
trp_regular_fighter_pl|Combattenti Regolari
trp_veteran_fighter|Combattente Veterano
trp_veteran_fighter_pl|Combattenti Veterani
trp_champion_fighter|Campione Combattente
trp_champion_fighter_pl|Campioni Combattenti
trp_arena_training_fighter_1|Combattente Novizio
trp_arena_training_fighter_1_pl|Combattenti Novizi
trp_arena_training_fighter_2|Combattente Novizio
trp_arena_training_fighter_2_pl|Combattenti Novizi
trp_arena_training_fighter_3|Combattente Regolare
trp_arena_training_fighter_3_pl|Combattenti Regolari
trp_arena_training_fighter_4|Combattente Regolare
trp_arena_training_fighter_4_pl|Combattenti Regolari
trp_arena_training_fighter_5|Combattente Regolare
trp_arena_training_fighter_5_pl|Combattenti Regolari
trp_arena_training_fighter_6|Combattente Veterano
trp_arena_training_fighter_6_pl|Combattenti Veterani
trp_arena_training_fighter_7|Combattente Veterano
trp_arena_training_fighter_7_pl|Combattenti Veterani
trp_arena_training_fighter_8|Combattente Veterano
trp_arena_training_fighter_8_pl|Combattenti Veterani
trp_arena_training_fighter_9|Campione Combattente
trp_arena_training_fighter_9_pl|Campioni Combattenti
trp_arena_training_fighter_10|Campione Combattente
trp_arena_training_fighter_10_pl|Campioni Combattenti
trp_cattle|Mandria
trp_cattle_pl|Mandrie
; trp_mercenary_n_townsman|Rebelous Townsman
; trp_mercenary_n_townsman_pl|Rebelous Townsmen
; trp_mercenary_r_townsman|Caravan Guard
; trp_mercenary_r_townsman_pl|Caravan Guard
; trp_mercenary_r_extra1|I1 Rebelous Townsman
; trp_mercenary_r_extra1_pl|I1 Rebelous Townsmen
; trp_mercenary_r_extra2|I1 Adventurous Townsman
; trp_mercenary_r_extra2_pl|I1 Adventurous Townsmen
; trp_mercenary_r_extra3|I1 Begrudged Townsman
; trp_mercenary_r_extra3_pl|I1 Begrudged Townsmen
; trp_mercenary_r_extra4|I1 Travelling Townsman
; trp_mercenary_r_extra4_pl|I1 Travelling Townsmen
; trp_mercenary_r_extra5|I1 Docile Townsman
; trp_mercenary_r_extra5_pl|I1 Docile Townsmen
trp_mercenary_e_townsman|Cittadino
trp_mercenary_e_townsman_pl|Cittadini
trp_mercenary_e_farmer|Contadino
trp_mercenary_e_farmer_pl|Contadini
; trp_mercenary_e_miliz|Sellsword Swordsman
; trp_mercenary_e_miliz_pl|Sellsword Swordsmen
; trp_mercenary_e_edelknecht|Veteran Sellsword Swordsman
; trp_mercenary_e_edelknecht_pl|Veteran Sellsword Swordsmen
; trp_mercenary_e_spiessknecht|Elite Sellsword Swordsman
; trp_mercenary_e_spiessknecht_pl|Elite Sellsword Swordsmen
; trp_mercenary_e_armbruster|Sellsword Spearman
; trp_mercenary_e_armbruster_pl|Sellsword Spearmen
; trp_mercenary_e_brabanzon|Veteran Sellsword Spearman
; trp_mercenary_e_brabanzon_pl|Veteran Sellsword Spearmen
; trp_mercenary_e_burger|Elite Sellsword Spearman
; trp_mercenary_e_burger_pl|Elite Sellsword Spearman
; trp_mercenary_e_volksheer|Sellsword Archer
; trp_mercenary_e_volksheer_pl|Sellsword Archers
; trp_mercenary_e_halberdier|Veteran Sellsword Archer
; trp_mercenary_e_halberdier_pl|Veteran Sellsword Archers
; trp_mercenary_e_page|Elite Sellsword Archer
